item,item_label,itemparent,itemparent_label,itemgrandparent,itemgrandparent_label,subclass,subclass_label,class,class_label,department,department_label,group,group_label,division,division_label,supplier,supplier_label,parentdiff1,parentdiff1_label,grandparentdiff1,grandparentdiff1_label,subclassdiff1,subclassdiff1_label,classdiff1,classdiff1_label,deptdiff1,deptdiff1_label,diff1,diff1_label,itemgrp1,itemgrp1_label,itemgrp2,itemgrp2_label
70010112,70010112 Maxi Skirt White,70010112,70010112 Maxi Skirt White,7003014,7003014 Maxi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010112_MAXI,70010040 Midi Skirt Grey,7003014_MAXI,7003014 Maxi Skirt,700209_MAXI,700209 Skirts,70023_MAXI,70023 Bottoms,7012_MAXI,7012 Women's Casuals Fast Fashion,_MAXI,Maxi,700209,700209 Skirts,70023,70023 Bottoms
70010113,70010113 Maxi Skirt Cream,70010113,70010113 Maxi Skirt Cream,7003014,7003014 Maxi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010113_MAXI,70010037 A-Line Skirt Grey,7003014_MAXI,7003014 Maxi Skirt,700209_MAXI,700209 Skirts,70023_MAXI,70023 Bottoms,7012_MAXI,7012 Women's Casuals Fast Fashion,_MAXI,Maxi,700209,700209 Skirts,70023,70023 Bottoms
70010114,70010114 Knee-Length Grey,70010114,70010114 Knee-Length Grey,7003015,7003015 Knee-Length,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010114_KNEE,70010114 Knee-Length Grey,7003015_KNEE,7003015 Knee-Length,700209_KNEE,700209 Skirts,70023_KNEE,70023 Bottoms,7012_KNEE,7012 Women's Casuals Fast Fashion,_KNEE,Knee,700209,700209 Skirts,70023,70023 Bottoms
70010115,70010115 Knee-Length White,70010115,70010115 Knee-Length White,7003015,7003015 Knee-Length,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010115_KNEE,70010115 Knee-Length White,7003015_KNEE,7003015 Knee-Length,700209_KNEE,700209 Skirts,70023_KNEE,70023 Bottoms,7012_KNEE,7012 Women's Casuals Fast Fashion,_KNEE,Knee,700209,700209 Skirts,70023,70023 Bottoms
70010116,70010116 Knee-Length Peach,70010116,70010116 Knee-Length Peach,7003015,7003015 Knee-Length,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010116_KNEE,70010116 Knee-Length Peach,7003015_KNEE,7003015 Knee-Length,700209_KNEE,700209 Skirts,70023_KNEE,70023 Bottoms,7012_KNEE,7012 Women's Casuals Fast Fashion,_KNEE,Knee,700209,700209 Skirts,70023,70023 Bottoms
70010117,70010117 Knee-Length Stripe,70010117,70010117 Knee-Length Stripe,7003015,7003015 Knee-Length,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010117_KNEE,70010117 Knee-Length Stripe,7003015_KNEE,7003015 Knee-Length,700209_KNEE,700209 Skirts,70023_KNEE,70023 Bottoms,7012_KNEE,7012 Women's Casuals Fast Fashion,_KNEE,Knee,700209,700209 Skirts,70023,70023 Bottoms
70010118,70010118 Knee-Length Tweed,70010118,70010118 Knee-Length Tweed,7003015,7003015 Knee-Length,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010118_KNEE,70010118 Knee-Length Tweed,7003015_KNEE,7003015 Knee-Length,700209_KNEE,700209 Skirts,70023_KNEE,70023 Bottoms,7012_KNEE,7012 Women's Casuals Fast Fashion,_KNEE,Knee,700209,700209 Skirts,70023,70023 Bottoms
70010119,70010119 Midi Skirt Floral,70010119,70010119 Midi Skirt Floral,7003016,7003016 Midi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010119_MIDI,70010119 Midi Skirt Floral,7003016_MIDI,7003016 Midi Skirt,700209_MIDI,700209 Skirts,70023_MIDI,70023 Bottoms,7012_MIDI,7012 Women's Casuals Fast Fashion,_MIDI,Midi,700209,700209 Skirts,70023,70023 Bottoms
70010120,70010120 Midi Skirt Tweed,70010120,70010120 Midi Skirt Tweed,7003016,7003016 Midi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010120_MIDI,70010120 Midi Skirt Tweed,7003016_MIDI,7003016 Midi Skirt,700209_MIDI,700209 Skirts,70023_MIDI,70023 Bottoms,7012_MIDI,7012 Women's Casuals Fast Fashion,_MIDI,Midi,700209,700209 Skirts,70023,70023 Bottoms
70010121,70010121 Midi Skirt Black,70010121,70010121 Midi Skirt Black,7003016,7003016 Midi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010121_MIDI,70010121 Midi Skirt Black,7003016_MIDI,7003016 Midi Skirt,700209_MIDI,700209 Skirts,70023_MIDI,70023 Bottoms,7012_MIDI,7012 Women's Casuals Fast Fashion,_MIDI,Midi,700209,700209 Skirts,70023,70023 Bottoms
70010122,70010122 New Midi Skirt Floral,70010122,70010122 New Midi Skirt Floral,7003016,7003016 Midi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010122_MIDI,70010122 New Midi Skirt Floral,7003016_MIDI,7003016 Midi Skirt,700209_MIDI,700209 Skirts,70023_MIDI,70023 Bottoms,7012_MIDI,7012 Women's Casuals Fast Fashion,_MIDI,Midi,700209,700209 Skirts,70023,70023 Bottoms
70010131,70010131 New Midi Skirt Tweed,70010131,70010131 New Midi Skirt Tweed,7003016,7003016 Midi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010131_MIDI,70010131 New Midi Skirt Tweed,7003016_MIDI,7003016 Midi Skirt,700209_MIDI,700209 Skirts,70023_MIDI,70023 Bottoms,7012_MIDI,7012 Women's Casuals Fast Fashion,_MIDI,Midi,700209,700209 Skirts,70023,70023 Bottoms
70010132,70010132 New Midi Skirt Black,70010132,70010132 New Midi Skirt Black,7003016,7003016 Midi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010132_MIDI,70010132 New Midi Skirt Black,7003016_MIDI,7003016 Midi Skirt,700209_MIDI,700209 Skirts,70023_MIDI,70023 Bottoms,7012_MIDI,7012 Women's Casuals Fast Fashion,_MIDI,Midi,700209,700209 Skirts,70023,70023 Bottoms
70010043,70010043 - Folgers Breakfast Roast Non-Flavored De-Caffeinated 12 oz Can,70010043,70010043 - Folgers Breakfast Roast Non-Flavored De-Caffeinated 12 oz Can,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,400,J.M. Smucker Company,70010043_FOLGERS,70010043 - Folgers Breakfast Roast Non-Flavored De-Caffeinated 12 oz Can,7004001_FOLGERS,7004001 Ground,700306_FOLGERS,700306 Coffee,70031_FOLGERS,70031 Shelf Stable Beverages,7013_FOLGERS,7013 Shelf Stable Grocery,_FOLGERS,Folgers,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010044,70010044 - Maxwell House 100% Columbian Non-Flavored De-Caffeinated 12 oz Can,70010044,70010044 - Maxwell House 100% Columbian Non-Flavored De-Caffeinated 12 oz Can,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,500,Kraft Foods,70010044_MAXWELL,70010044 - Maxwell House 100% Columbian Non-Flavored De-Caffeinated 12 oz Can,7004001_MAXWELL,7004001 Ground,700306_MAXWELL,700306 Coffee,70031_MAXWELL,70031 Shelf Stable Beverages,7013_MAXWELL,7013 Shelf Stable Grocery,_MAXWELL,Maxwell,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010045,70010045 - Maxwell House Breakfast Roast Non-Flavored De-Caffeinated 12 oz Can,70010045,70010045 - Maxwell House Breakfast Roast Non-Flavored De-Caffeinated 12 oz Can,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,500,Kraft Foods,70010045_MAXWELL,70010045 - Maxwell House Breakfast Roast Non-Flavored De-Caffeinated 12 oz Can,7004001_MAXWELL,7004001 Ground,700306_MAXWELL,700306 Coffee,70031_MAXWELL,70031 Shelf Stable Beverages,7013_MAXWELL,7013 Shelf Stable Grocery,_MAXWELL,Maxwell,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010046,70010046 - Folgers 100% Columbian Non-Flavored Regular - Caffeinated 12 oz Can,70010046,70010046 - Folgers 100% Columbian Non-Flavored Regular - Caffeinated 12 oz Can,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,400,J.M. Smucker Company,70010046_FOLGERS,70010046 - Folgers 100% Columbian Non-Flavored Regular - Caffeinated 12 oz Can,7004001_FOLGERS,7004001 Ground,700306_FOLGERS,700306 Coffee,70031_FOLGERS,70031 Shelf Stable Beverages,7013_FOLGERS,7013 Shelf Stable Grocery,_FOLGERS,Folgers,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010047,70010047 - Folgers Dark Roast Non-Flavored Regular - Caffeinated 12 oz Can,70010047,70010047 - Folgers Dark Roast Non-Flavored Regular - Caffeinated 12 oz Can,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,400,J.M. Smucker Company,70010047_FOLGERS,70010047 - Folgers Dark Roast Non-Flavored Regular - Caffeinated 12 oz Can,7004001_FOLGERS,7004001 Ground,700306_FOLGERS,700306 Coffee,70031_FOLGERS,70031 Shelf Stable Beverages,7013_FOLGERS,7013 Shelf Stable Grocery,_FOLGERS,Folgers,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010048,70010048 - PL Medium Roast Non-Flavored Regular - Caffeinated 12 oz Bag,70010048,70010048 - PL Medium Roast Non-Flavored Regular - Caffeinated 12 oz Bag,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,300,Green Mountain Coffee Roasters,70010048_PL,70010048 - PL Medium Roast Non-Flavored Regular - Caffeinated 12 oz Bag,7004001_PL,7004001 Ground,700306_PL,700306 Coffee,70031_PL,70031 Shelf Stable Beverages,7013_PL,7013 Shelf Stable Grocery,_PL,Pl,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010049,70010049 - PL Dark Roast Non-Flavored Regular - Caffeinated 12 oz Bag,70010049,70010049 - PL Dark Roast Non-Flavored Regular - Caffeinated 12 oz Bag,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,300,Green Mountain Coffee Roasters,70010049_PL,70010049 - PL Dark Roast Non-Flavored Regular - Caffeinated 12 oz Bag,7004001_PL,7004001 Ground,700306_PL,700306 Coffee,70031_PL,70031 Shelf Stable Beverages,7013_PL,7013 Shelf Stable Grocery,_PL,Pl,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010050,70010050 - PL French Roast Non-Flavored Regular - De-Caffeinated 12 oz Bag,70010050,70010050 - PL French Roast Non-Flavored Regular - De-Caffeinated 12 oz Bag,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,300,Green Mountain Coffee Roasters,70010050_PL,70010050 - PL French Roast Non-Flavored Regular - De-Caffeinated 12 oz Bag,7004001_PL,7004001 Ground,700306_PL,700306 Coffee,70031_PL,70031 Shelf Stable Beverages,7013_PL,7013 Shelf Stable Grocery,_PL,Pl,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010064,70010064 - Yuban Medium Roast Non-Flavored Regular - Caffeinated 12 oz Can,70010064,70010064 - Yuban Medium Roast Non-Flavored Regular - Caffeinated 12 oz Can,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,900,Sara Lee,70010064_YUBAN,70010064 - Yuban Medium Roast Non-Flavored Regular - Caffeinated 12 oz Can,7004001_YUBAN,7004001 Ground,700306_YUBAN,700306 Coffee,70031_YUBAN,70031 Shelf Stable Beverages,7013_YUBAN,7013 Shelf Stable Grocery,_YUBAN,Yuban,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010065,70010065 - Yuban French Roast Non-Flavored Regular - Caffeinated 12 oz Can,70010065,70010065 - Yuban French Roast Non-Flavored Regular - Caffeinated 12 oz Can,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,900,Sara Lee,70010065_YUBAN,70010065 - Yuban French Roast Non-Flavored Regular - Caffeinated 12 oz Can,7004001_YUBAN,7004001 Ground,700306_YUBAN,700306 Coffee,70031_YUBAN,70031 Shelf Stable Beverages,7013_YUBAN,7013 Shelf Stable Grocery,_YUBAN,Yuban,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010066,70010066 - Caribou Coffee Dark Roast Un-Flavored De-Caffeinated 12 oz Bag,70010066,70010066 - Caribou Coffee Dark Roast Un-Flavored De-Caffeinated 12 oz Bag,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,200,Caribou Coffee Company,70010066_CARIBOU,70010066 - Caribou Coffee Dark Roast Un-Flavored De-Caffeinated 12 oz Bag,7004001_CARIBOU,7004001 Ground,700306_CARIBOU,700306 Coffee,70031_CARIBOU,70031 Shelf Stable Beverages,7013_CARIBOU,7013 Shelf Stable Grocery,_CARIBOU,Caribou,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010067,70010067 - Dunkin' Donuts Light Roast Un-Flavored De-Caffeinated 12 oz Bag,70010067,70010067 - Dunkin' Donuts Light Roast Un-Flavored De-Caffeinated 12 oz Bag,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,400,J.M. Smucker Company,70010067_DUNKIN,70010067 - Dunkin' Donuts Light Roast Un-Flavored De-Caffeinated 12 oz Bag,7004001_DUNKIN,7004001 Ground,700306_DUNKIN,700306 Coffee,70031_DUNKIN,70031 Shelf Stable Beverages,7013_DUNKIN,7013 Shelf Stable Grocery,_DUNKIN,Dunkin,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010069,70010069 - Eight O'Clock Breakfast Roast Un-Flavored Regular - Caffeinated 12 oz Bag,70010069,70010069 - Eight O'Clock Breakfast Roast Un-Flavored- Caffeinated 12 oz Bag,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,1100,Tata Global Beverages,70010069_EIGHT,70010069 - Eight O'Clock Breakfast Roast Un-Flavored Regular - Caffeinated 12 oz Bag,7004001_EIGHT,7004001 Ground,700306_EIGHT,700306 Coffee,70031_EIGHT,70031 Shelf Stable Beverages,7013_EIGHT,7013 Shelf Stable Grocery,_EIGHT,Eight,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010070,70010070 - Gevalia Breakfast Roast Un-Flavored Regular - Caffeinated 12 oz Bag,70010070,70010070 - Gevalia Breakfast Roast Un-Flavored Regular - Caffeinated 12 oz Bag,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,500,Kraft Foods,70010070_GEVALIA,70010070 - Gevalia Breakfast Roast Un-Flavored Regular - Caffeinated 12 oz Bag,7004001_GEVALIA,7004001 Ground,700306_GEVALIA,700306 Coffee,70031_GEVALIA,70031 Shelf Stable Beverages,7013_GEVALIA,7013 Shelf Stable Grocery,_GEVALIA,Gevalia,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010071,70010071 - Newman's Own Breakfast Roast Un-Flavored Regular - Caffeinated 12 oz Bag,70010071,70010071 - Newman's Own Breakfast Roast Un-Flavored Regffeinatedular - Caffeinated 12 oz Bag,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,300,Green Mountain Coffee Roasters,70010071_NEWMAN,70010071 - Newman's Own Breakfast Roast Un-Flavored Regular - Caffeinated 12 oz Bag,7004001_NEWMAN,7004001 Ground,700306_NEWMAN,700306 Coffee,70031_NEWMAN,70031 Shelf Stable Beverages,7013_NEWMAN,7013 Shelf Stable Grocery,_NEWMAN,Newman,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010058,70010058 - Caribou Coffee Break Fast Non-Flavored Regular - Caffeinated 48 CT K-Cups/Box,70010058,70010058 - Caribou Coffee Break Fast Non-Flavored Regular - Caffeinated 48 CT K-Cups/Box,7004007,7004007 Single Serve,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,200,Caribou Coffee Company,70010058_CARIBOU,70010058 - Caribou Coffee Break Fast Non-Flavored Regular - Caffeinated 48 CT K-Cups/Box,7004007_CARIBOU,7004007 Single Serve,700306_CARIBOU,700306 Coffee,70031_CARIBOU,70031 Shelf Stable Beverages,7013_CARIBOU,7013 Shelf Stable Grocery,_CARIBOU,Caribou,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010059,70010059 - Dunkin' Donuts Dark Roast Non-Flavored Regular - Caffeinated 48 CT K-Cups/Box,70010059,70010059 - Dunkin' Donuts Dark Roast Non-Flavored Regular - Caffeinated 48 CT K-Cups/Box,7004007,7004007 Single Serve,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,400,J.M. Smucker Company,70010059_DUNKIN,70010059 - Dunkin' Donuts Dark Roast Non-Flavored Regular - Caffeinated 48 CT K-Cups/Box,7004007_DUNKIN,7004007 Single Serve,700306_DUNKIN,700306 Coffee,70031_DUNKIN,70031 Shelf Stable Beverages,7013_DUNKIN,7013 Shelf Stable Grocery,_DUNKIN,Dunkin,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010060,70010060 - Folgers French Roast Non-Flavored De-Caffeinated 12 oz Jar,70010060,70010060 - Folgers French Roast Non-Flavored De-Caffeinated 12 oz Jar,7004008,7004008 Instant,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,400,J.M. Smucker Company,70010060_FOLGERS,70010060 - Folgers French Roast Non-Flavored De-Caffeinated 12 oz Jar,7004008_FOLGERS,7004008 Instant,700306_FOLGERS,700306 Coffee,70031_FOLGERS,70031 Shelf Stable Beverages,7013_FOLGERS,7013 Shelf Stable Grocery,_FOLGERS,Folgers,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010068,70010068 - Starbucks Dark Roast Un-Flavored De-Caffeinated 12 oz Bag,70010068,70010068 - Starbucks Dark Roast Un-Flavored De-Caffeinated 12 oz Bag,7004012,7004012 Whole,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,1000,Starbucks,70010068_STARBUCKS,70010068 - Starbucks Dark Roast Un-Flavored De-Caffeinated 12 oz Bag,7004012_STARBUCKS,7004012 Whole,700306_STARBUCKS,700306 Coffee,70031_STARBUCKS,70031 Shelf Stable Beverages,7013_STARBUCKS,7013 Shelf Stable Grocery,_STARBUCKS,Starbucks,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010072,70010072 - Peet's 100% Columbian Un-Flavored Regular - Caffeinated 12 oz Bag,70010072,70010072 - Peet's 100% Columbian Un-Flavored Regular - Caffeinated 12 oz Bag,7004012,7004012 Whole,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,700,Peets,70010072_PEET,70010072 - Peet's 100% Columbian Un-Flavored Regular - Caffeinated 12 oz Bag,7004012_PEET,7004012 Whole,700306_PEET,700306 Coffee,70031_PEET,70031 Shelf Stable Beverages,7013_PEET,7013 Shelf Stable Grocery,_PEET,Peet,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010073,70010073 - Gevalia 100% Columbian Un-Flavored Regular - Caffeinated 30 oz Bag,70010073,70010073 - Gevalia 100% Columbian Un-Flavored Regular - Caffeinated 30 oz Bag,7004001,7004001 Ground,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,500,Kraft Foods,70010073_GEVALIA,70010073 - Gevalia 100% Columbian Un-Flavored Regular - Caffeinated 30 oz Bag,7004001_GEVALIA,7004001 Ground,700306_GEVALIA,700306 Coffee,70031_GEVALIA,70031 Shelf Stable Beverages,7013_GEVALIA,7013 Shelf Stable Grocery,_GEVALIA,Gevalia,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010074,70010074 - Nescafe Original Non-Flavored De-Caffeinated 12 oz Jar,70010074,70010074 - Nescafe Original Non-Flavored De-Caffeinated 12 oz Jar,7004008,7004008 Instant,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,600,Nestle,70010074_NESCAFE,70010074 - Nescafe Original Non-Flavored De-Caffeinated 12 oz Jar,7004008_NESCAFE,7004008 Instant,700306_NESCAFE,700306 Coffee,70031_NESCAFE,70031 Shelf Stable Beverages,7013_NESCAFE,7013 Shelf Stable Grocery,_NESCAFE,Nescafe,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010084,70010084 - Starbucks Original Un-Flavored Regular - Caffeinated 12 oz Bag,70010084,70010084 - Starbucks Original Un-Flavored Regular - Caffeinated 12 oz Bag,7004012,7004012 Whole,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,1000,Starbucks,70010084_STARBUCKS,70010084 - Starbucks Original Un-Flavored Regular - Caffeinated 12 oz Bag,7004012_STARBUCKS,7004012 Whole,700306_STARBUCKS,700306 Coffee,70031_STARBUCKS,70031 Shelf Stable Beverages,7013_STARBUCKS,7013 Shelf Stable Grocery,_STARBUCKS,Starbucks,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
70010085,70010085 - Caribou Coffee Light Roast Un-Flavored Regular - Caffeinated 12 oz Bag,70010085,70010085 - Caribou Coffee Light Roast Un-Flavored Regular - Caffeinated 12 oz Bag,7004012,7004012 Whole,700306,700306 Coffee,70031,70031 Shelf Stable Beverages,7013,7013 Shelf Stable Grocery,7000,Group 7,1,All Product,200,Caribou Coffee Company,70010085_CARIBOU,70010085 - Caribou Coffee Light Roast Un-Flavored Regular - Caffeinated 12 oz Bag,7004012_CARIBOU,7004012 Whole,700306_CARIBOU,700306 Coffee,70031_CARIBOU,70031 Shelf Stable Beverages,7013_CARIBOU,7013 Shelf Stable Grocery,_CARIBOU,Caribou,700306,700306 Coffee,70031,70031 Shelf Stable Beverages
